gotu	covered_length	total_length	coverage_ratio	strain
G902825845	1490	6039483	0.00024670985910548967	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ SG8-41; g__ UBA5216; s__ UBA5216 sp902825845
G000185465	1489	1373406	0.0010841659349092694	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Lactobacillaceae; g__ Fructilactobacillus; s__ Fructilactobacillus fructivorans
G004365575	1489	2219251	0.0006709470898064257	d__Bacteria; p__ Fusobacteriota; c__ Fusobacteriia; o__ Fusobacteriales; f__ Fusobacteriaceae; g__ Hypnocyclicus; s__ Hypnocyclicus thermotrophus
G000300875	1487	3574027	0.00041605729335564615	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Galbibacter_B; s__ Galbibacter_B marinus
G000953655	1486	3570877	0.0004161442693209539	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Legionellales; f__ Legionellaceae; g__ Tatlockia; s__ Tatlockia hackeliae
G000011485	1485	2410873	0.0006159594470550709	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ Prochlorococcus_C; s__ Prochlorococcus_C marinus_B
G000383135	1485	1745788	0.0008506187463769942	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ MED-G52; s__ 
G001932225	1485	1822634	0.0008147549096527333	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_A; f__ Rhizobiaceae_A; g__ Bartonella; s__ Bartonella henselae
G900111055	1485	3340025	0.00044460745054303487	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Nitrosomonadaceae; g__ Nitrosomonas; s__ Nitrosomonas ureae
G001270045	1484	4437022	0.00033445856252234044	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Prolixibacteraceae; g__ UBA1413; s__ UBA1413 sp001270045
G004322015	1483	4520884	0.00032803318996904146	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ FW021-bin31; s__ FW021-bin31 sp004322015
G012839475	1483	3388003	0.0004377209819471825	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Dysgonomonadaceae; g__ Fermentimonas; s__ Fermentimonas sp012839475
G000495435	1483	3993013	0.0003713987407504058	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Clostridiales; f__ Clostridiaceae; g__ Youngiibacter; s__ Youngiibacter fragilis
G004329715	1482	3440406	0.0004307631134232413	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Alteromonadaceae; g__ JS7-9; s__ JS7-9 sp004329715
G001458395	1481	4614840	0.0003209212020351735	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Leisingera; s__ Leisingera aquaemixtae
G001280515	1481	3557643	0.00041628685059181034	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Mangrovimonas; s__ Mangrovimonas sp001280515
G000215935	1480	3405165	0.00043463385768384205	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Haloplasmatales; f__ Haloplasmataceae; g__ Haloplasma; s__ Haloplasma contractile
G011440395	1480	5428263	0.00027264706960587574	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Cellvibrionaceae; g__ Pseudomaricurvus; s__ Pseudomaricurvus alcaniphilus
G900698955	1479	1091849	0.0013545829139377332	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ ; f__ ; g__ ; s__ 
G001437425	1478	1769099	0.0008354535274735897	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Lactobacillaceae; g__ Weissella; s__ Weissella minor
G009926865	1477	2324020	0.0006355366993399368	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Steroidobacterales; f__ Steroidobacteraceae; g__ UBA964; s__ UBA964 sp009926865
G000219125	1477	4328911	0.0003411943558091169	d__Bacteria; p__ Firmicutes_C; c__ Negativicutes; o__ Sporomusales_A; f__ Acetonemaceae; g__ Acetonema; s__ Acetonema longum
G001854655	1476	8364905	0.00017645149586277428	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Frankiaceae; g__ Frankia; s__ Frankia sp001854655
G902768695	1476	2913829	0.0005065499725618765	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ UBA932; g__ Cryptobacteroides; s__ Cryptobacteroides sp902785575
G001899315	1474	5494785	0.00026825435390101705	d__Bacteria; p__ Cyanobacteria; c__ Vampirovibrionia; o__ Obscuribacterales; f__ Obscuribacteraceae; g__ Obscuribacter; s__ Obscuribacter phosphatis
G001983655	1473	1202677	0.0012247677472837677	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_A; f__ Rhizobiaceae_A; g__ Liberibacter; s__ Liberibacter solanacearum
G000378145	1473	4700663	0.00031336005155017493	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Paenibacillales; f__ Paenibacillaceae; g__ Saccharibacillus; s__ Saccharibacillus kuerlensis
G000420745	1471	3431094	0.0004287262313419568	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Pseudorhodobacter; s__ Pseudorhodobacter ferrugineus
G001593955	1470	3980850	0.00036926786992727686	d__Archaea; p__ Halobacteriota; c__ Halobacteria; o__ Halobacteriales; f__ Halalkalicoccaceae; g__ Halalkalicoccus; s__ Halalkalicoccus paucihalophilus
G000482325	1470	5606748	0.0002621840681978216	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_B; f__ DSM-18226; g__ Neobacillus; s__ Neobacillus sp000482325
G001854245	1470	4455399	0.00032993678007289584	d__Bacteria; p__ Desulfobacterota; c__ Desulfobacteria; o__ Desulfobacterales; f__ Desulfococcaceae; g__ Desulfococcus; s__ Desulfococcus multivorans
G003991195	1469	4526234	0.00032455237621386787	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ Gynurincola; s__ Gynurincola endophyticus
G000433315	1469	1634876	0.000898539094096433	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ RFN20; f__ CAG-288; g__ CAG-345; s__ CAG-345 sp000433315
G003230615	1468	2047295	0.0007170437088939308	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Nitrosomonadaceae; g__ GCA-2721545; s__ GCA-2721545 sp003230615
G001586255	1468	4204359	0.00034916142983984006	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Spongiibacteraceae; g__ Zhongshania; s__ Zhongshania aliphaticivorans
G004001325	1466	2537055	0.0005778353248155835	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Thiomicrospirales; f__ Thiomicrospiraceae; g__ Thiomicrorhabdus; s__ Thiomicrorhabdus aquaedulcis
G002919305	1466	4942760	0.0002965954244187458	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Micromonosporaceae; g__ RSA1; s__ RSA1 sp002919305
G000698185	1466	4097794	0.0003577534644250053	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_H; f__ Marinococcaceae; g__ Geomicrobium_A; s__ Geomicrobium_A sediminis
G009777895	1466	1565697	0.0009363242057690601	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Acutalibacteraceae; g__ WRKY01; s__ WRKY01 sp009777895
G000172975	1463	2576399	0.0005678468280728257	d__Bacteria; p__ Synergistota; c__ Synergistia; o__ Synergistales; f__ Dethiosulfovibrionaceae; g__ Dethiosulfovibrio; s__ Dethiosulfovibrio peptidovorans
G008630495	1463	2888774	0.0005064432177802763	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Caulobacterales; f__ Maricaulaceae; g__ Oceanicaulis; s__ Oceanicaulis satelles
G000378345	1462	3351450	0.0004362290948693849	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Caulobacterales; f__ Hyphomonadaceae; g__ Hirschia; s__ Hirschia maritima
G000801315	1462	4360089	0.0003353142561998161	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Hymenobacteraceae; g__ Hymenobacter; s__ Hymenobacter sp000801315
G004349355	1462	4657887	0.0003138762275684232	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Flavobacterium; s__ Flavobacterium cellulosilyticum
G001021555	1461	2835978	0.0005151661966348117	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Sphingomonadales; f__ Sphingomonadaceae; g__ Alteraurantiacibacter; s__ Alteraurantiacibacter marinus
G000828715	1458	3811479	0.0003825286719407348	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Winogradskyella; s__ Winogradskyella sp000828715
G007904085	1456	3524388	0.0004131213702918067	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Rubidibacteraceae; g__ Halothece; s__ Halothece natronophila
G900100845	1455	3107541	0.0004682158658566371	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Peptostreptococcales; f__ Natronincolaceae; g__ Natronincola; s__ Natronincola ferrireducens
G008636115	1455	1971007	0.0007382013356624304	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_A; f__ Rhizobiaceae_A; g__ QLZD01; s__ QLZD01 sp008636115
G000607245	1454	1390759	0.0010454722924676382	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_A; f__ Rhizobiaceae_A; g__ Bartonella; s__ Bartonella bacilliformis
G900105875	1452	3240209	0.0004481192416908909	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Nitrosomonadaceae; g__ Nitrosomonas; s__ Nitrosomonas ureae
G001276715	1452	7069985	0.00020537525892912078	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Oscillatoriaceae; g__ Planktothricoides; s__ Planktothricoides sp001276715
G002840285	1451	1930983	0.0007514307479661914	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Peptostreptococcales; f__ Anaerovoracaceae; g__ PHAE01; s__ PHAE01 sp002840285
G001562125	1450	4696291	0.0003087542914184832	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Alteromonadaceae; g__ Alteromonas; s__ Alteromonas stellipolaris
G000257665	1448	1359962	0.0010647356323191383	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Microbacteriaceae; g__ Aquiluna; s__ Aquiluna sp000257665
G002701845	1448	4896678	0.00029571068385546284	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Ketobacteraceae; g__ Ketobacter; s__ Ketobacter sp002701845
G003402285	1448	2982877	0.00048543738142739376	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Gallionellaceae; g__ Nitrotoga; s__ Nitrotoga sp003402285
G001625425	1446	1401291	0.0010319055784986843	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales_A; f__ Rhizobiaceae_A; g__ Bartonella; s__ Bartonella bacilliformis
G001243045	1446	2542942	0.0005686327096724974	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Clostridiales; f__ Clostridiaceae; g__ Clostridium_F; s__ Clostridium_F niameyense
G900318235	1446	2037341	0.0007097486380532272	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Acutalibacteraceae; g__ Ruminococcus_E; s__ Ruminococcus_E sp900317315
G000378045	1445	5365714	0.0002693024637541248	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Nitrincolaceae; g__ Marinobacterium_A; s__ Marinobacterium_A rhizophilum
G006385185	1444	731730	0.0019734054910964427	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Mycoplasmatales; f__ Metamycoplasmataceae; g__ Metamycoplasma; s__ Metamycoplasma equirhinis
G001310225	1444	3994770	0.00036147262545778604	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Algibacter_A; s__ Algibacter_A alginicilyticus
G002688585	1444	1160202	0.001244610852248143	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Pelagibacterales; f__ Pelagibacteraceae; g__ Fonsibacter; s__ Fonsibacter ubiquis
G002312815	1443	4174471	0.0003456725415028635	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Cellvibrionaceae; g__ Agaribacterium; s__ Agaribacterium haliotis
G002198685	1443	5779650	0.00024966909760971686	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales; f__ Rhodomicrobiaceae; g__ R-RK-3; s__ R-RK-3 sp002198715
G002844535	1442	2863418	0.0005035939565931344	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_D; f__ Alkalibacillaceae; g__ Halalkalibacillus_A; s__ Halalkalibacillus_A sediminis
G001464425	1442	3957519	0.00036436969727751147	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Caulobacterales; f__ TH1-2; g__ Terricaulis; s__ Terricaulis sp001464425
G000010065	1440	2696255	0.000534074113909849	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Synechococcales; f__ Synechococcaceae; g__ Synechococcus; s__ Synechococcus elongatus
G000622325	1440	4229547	0.0003404619927382294	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Sulfitobacter; s__ Sulfitobacter geojensis
G001661495	1437	5155168	0.00027874940254129447	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Alteromonadaceae; g__ Pseudoalteromonas; s__ Pseudoalteromonas prydzensis
G004342905	1437	3015978	0.0004764623614628489	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_D; f__ Alkalibacillaceae; g__ Melghiribacillus; s__ Melghiribacillus thermohalophilus
G000622345	1437	4131680	0.0003478004104867754	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Sulfitobacter; s__ Sulfitobacter mediterraneus
G000416985	1435	5126799	0.00027990174765969955	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Sphingobacteriales; f__ Sphingobacteriaceae; g__ Sphingobacterium; s__ Sphingobacterium paucimobilis
G000012145	1434	1587280	0.0009034322866790989	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rickettsiales; f__ Rickettsiaceae; g__ Rickettsia; s__ Rickettsia felis
G002922735	1434	2941518	0.00048750339110622474	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Arenicellales; f__ UBA868; g__ ; s__ 
G900112195	1434	4588996	0.000312486652853914	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Butyrivibrio; s__ Butyrivibrio sp900112195
G001706385	1433	5034849	0.00028461628144160826	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Microcystaceae; g__ Microcystis; s__ Microcystis panniformis
G008710285	1433	5506160	0.0002602539700989437	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ Ginsengibacter; s__ Ginsengibacter hankyongi
G002066995	1432	3758504	0.00038100265424754104	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ UTBCD1; s__ UTBCD1 sp002066995
G000621985	1432	3418980	0.0004188383669983445	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ V9D3004; s__ V9D3004 sp000621985
G010024885	1432	2368725	0.0006045446389935514	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Steroidobacterales; f__ Steroidobacteraceae; g__ UBA964; s__ UBA964 sp010031985
G002376065	1431	1779326	0.0008042371100068228	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Izemoplasmatales; f__ Izemoplasmataceae; g__ UBA3566; s__ UBA3566 sp002376065
G000786645	1431	4008158	0.00035702185392891197	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_D; f__ Halobacillaceae; g__ Halobacillus; s__ 
G000817955	1430	3618700	0.0003951695360212231	d__Bacteria; p__ Desulfobacterota; c__ Desulfuromonadia; o__ Geobacterales; f__ Geobacteraceae; g__ Geobacter; s__ Geobacter pickeringii
G000757385	1429	3490976	0.00040934111262867464	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Flavobacterium; s__ Flavobacterium aquatile
G000511935	1429	3788299	0.00037721415337068167	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Zhouia; s__ Zhouia amylolytica
G004801375	1429	3857241	0.00037047205502585914	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Flavobacterium; s__ Flavobacterium sp004801375
G000348685	1427	3056404	0.00046688853960405756	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Xanthomarina; s__ Xanthomarina gelatinilytica
G000419685	1427	3079316	0.000463414602463664	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Flavobacterium; s__ Flavobacterium antarcticum
G001655775	1426	1632126	0.0008737070544798625	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Clostridiales; f__ Clostridiaceae; g__ Dwaynesavagella; s__ Dwaynesavagella gallinarum
G000317555	1424	5882790	0.00024206201479230093	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ Cyanobacteriales; f__ Chroococcidiopsidaceae; g__ Chroogloeocystis; s__ Chroogloeocystis sp000317555
G900095305	1423	3121868	0.0004558168378675844	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Tissierellales; f__ Proteiniboraceae; g__ Proteiniborus; s__ Proteiniborus sp900095305
G001971785	1419	3752836	0.0003781140449516046	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Seonamhaeicola; s__ Seonamhaeicola sp001971785
G000764025	1419	3214003	0.0004415054995281585	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Halieaceae; g__ Pseudohaliea; s__ Pseudohaliea rubra
G000963965	1417	2911989	0.0004866089810092002	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Acetobacterales; f__ Acetobacteraceae; g__ Acetobacter; s__ Acetobacter orientalis
G000297115	1417	2641647	0.0005364077789348842	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Clostridiales; f__ Caloramatoraceae; g__ Caloramator; s__ Caloramator australicus
G003166855	1416	6946345	0.00020384821082166234	d__Bacteria; p__ Acidobacteriota; c__ Acidobacteriae; o__ Acidobacteriales; f__ SbA1; g__ Sulfotelmatobacter; s__ Sulfotelmatobacter sp003166855
G000337555	1414	4405135	0.00032098902757804243	d__Archaea; p__ Halobacteriota; c__ Halobacteria; o__ Halobacteriales; f__ Natrialbaceae; g__ Natrialba; s__ Natrialba asiatica
G000023225	1414	3942657	0.00035864139335478585	d__Bacteria; p__ Desulfobacterota_I; c__ Desulfovibrionia; o__ Desulfovibrionales; f__ Desulfomicrobiaceae; g__ Desulfomicrobium; s__ Desulfomicrobium baculatum
G000698105	1413	4095038	0.0003450517431095877	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Bacillales_H; f__ Marinococcaceae; g__ Geomicrobium_A; s__ Geomicrobium_A sp000698145
G000155635	1412	2834272	0.0004981878944575538	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-6307; f__ Cyanobiaceae; g__ NIES-981; s__ NIES-981 sp000155635
G900048035	1412	938041	0.0015052646952531926	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Enterobacteriaceae; g__ Gullanella; s__ Gullanella endobia
G002069655	1410	2374118	0.0005939047680022645	d__Bacteria; p__ Spirochaetota; c__ Spirochaetia; o__ Treponematales; f__ Treponemataceae; g__ Spiro-10; s__ Spiro-10 sp004294945
G000331025	1410	3708382	0.00038021972925119367	d__Bacteria; p__ Desulfobacterota_I; c__ Desulfovibrionia; o__ Desulfovibrionales; f__ Desulfovibrionaceae; g__ Maridesulfovibrio; s__ Maridesulfovibrio hydrothermalis
G000737695	1409	5879631	0.0002396408890285802	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Flavobacterium; s__ Flavobacterium hydatis
G011389885	1409	4302049	0.0003275183523014266	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Chromatiales; f__ Sedimenticolaceae; g__ JABBTK01; s__ JABBTK01 sp011389885
G001771035	1407	1835231	0.000766660981642093	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Burkholderiaceae; g__ Rhodoferax; s__ 
G001714585	1406	1179398	0.0011921336139284618	d__Bacteria; p__ Chlamydiota; c__ Chlamydiia; o__ Chlamydiales; f__ Chlamydiaceae; g__ Chlamydophila; s__ Chlamydophila psittaci
G000219585	1405	3783444	0.00037135477623033403	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Nitrosomonadaceae; g__ Nitrosomonas; s__ Nitrosomonas sp000219585
G001548675	1404	2273296	0.0006176054504120888	d__Archaea; p__ Methanobacteriota; c__ Methanobacteria; o__ Methanobacteriales; f__ Methanobacteriaceae; g__ Methanobrevibacter_A; s__ Methanobrevibacter_A sp001548675
G000332275	1404	5066637	0.0002771068856916333	d__Bacteria; p__ Cyanobacteria; c__ Cyanobacteriia; o__ PCC-7336; f__ PCC-7336; g__ PCC-7336; s__ PCC-7336 sp000332275
G000620605	1403	3406215	0.00041189414056364617	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales; f__ Rhizobiaceae; g__ Ahrensia; s__ Ahrensia kielensis
G009926205	1403	1508468	0.0009300827064279785	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Methylophilaceae; g__ RFPI01; s__ RFPI01 sp009926205
G000685295	1401	4283915	0.00032703730116027046	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Caulobacterales; f__ Hyphomonadaceae; g__ Hyphomonas; s__ Hyphomonas oceanitis
G000383955	1401	6546096	0.00021402069263878805	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Spirosomaceae; g__ Rudanella; s__ Rudanella lutea
G900116365	1401	3892587	0.00035991488436867304	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Zhouia; s__ Zhouia amylolytica
G000877395	1400	4100547	0.00034141786449466374	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Jannaschia; s__ Jannaschia aquimarina
G000420705	1400	6008569	0.0002330005696863929	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Cytophagales; f__ Hymenobacteraceae; g__ Hymenobacter; s__ Hymenobacter norwichensis
G900660435	1399	806298	0.0017350905000384474	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Mycoplasmatales; f__ Metamycoplasmataceae; g__ Metamycoplasma; s__ Metamycoplasma orale
G000430485	1398	2176693	0.0006422586924292953	d__Archaea; p__ Methanobacteriota_B; c__ Thermococci; o__ Thermococcales; f__ Thermococcaceae; g__ Thermococcus_A; s__ Thermococcus_A sp000430485
G000299915	1398	4063582	0.00034403144811646474	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Gallaecimonadaceae; g__ Gallaecimonas; s__ Gallaecimonas xiamenensis
G002353225	1398	3084261	0.000453269032679141	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Prevotella; s__ Prevotella sp002353225
G000695095	1398	4716552	0.00029640296555619443	d__Bacteria; p__ Gemmatimonadota; c__ Gemmatimonadetes; o__ Gemmatimonadales; f__ Gemmatimonadaceae; g__ Gemmatimonas; s__ Gemmatimonas phototrophica
G900116665	1397	4210522	0.0003317878400825361	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Pustulibacterium; s__ Pustulibacterium marinum
G900114995	1397	9118131	0.00015321122278238818	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ Chitinophaga; s__ Chitinophaga sp900114995
G000384595	1396	713167	0.0019574657829091926	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Puniceispirillales; f__ AAA536-G10; g__ ; s__ 
G001447805	1396	3763886	0.00037089327360074136	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Tenderiales; f__ Tenderiaceae; g__ Tenderia; s__ Tenderia electrophaga
G002363705	1394	1257472	0.0011085733916938111	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Acholeplasmatales; f__ Anaeroplasmataceae; g__ UBA3206; s__ UBA3206 sp002363705
G000091785	1394	4149178	0.00033597016083667655	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Legionellales; f__ Legionellaceae; g__ Legionella; s__ Legionella longbeachae
G001280865	1393	3087096	0.00045123313301562374	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Polaribacter; s__ Polaribacter dokdonensis
G000025945	1391	3659674	0.0003800884996860376	d__Bacteria; p__ Desulfobacterota; c__ Desulfobulbia; o__ Desulfobulbales; f__ Desulfocapsaceae; g__ Desulfotalea; s__ Desulfotalea psychrophila
G000482745	1390	3554460	0.0003910579947446307	d__Bacteria; p__ Desulfobacterota_I; c__ Desulfovibrionia; o__ Desulfovibrionales; f__ Desulfovibrionaceae; g__ Oleidesulfovibrio; s__ Oleidesulfovibrio alaskensis
G000172095	1389	4107604	0.0003381533370792316	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhodobacterales; f__ Rhodobacteraceae; g__ Sulfitobacter; s__ Sulfitobacter indolifex
